17772
(1,0.0,-0.0)
(2,-6069.130291186622,6117.611279204488)
(3,-6441.633295445936,1300.4246671078727)
(4,-3570.0243148502195,7669.558870381676)
(5,-7635.866807608283,1886.1995406718925)
(6,-6620.32354256371,-34.02564755268395)
(7,-6143.186112331925,-147.22208287660033)
(8,-3357.642004958936,4734.457586672157)
(9,-7485.086487078341,4533.417159298435)
(10,-2223.2313633312006,5683.283895730041)
(11,-6213.683695824584,5135.760076932609)
(12,-5113.854676383198,4735.4583410117775)
(13,-764.9099003878655,4469.146491697989)
(14,-3299.042278617155,4055.278974726796)
(15,-1817.3698810784845,4602.469208745286)
(16,-6319.207681210246,4183.486725148745)
(17,-3595.5991479784716,1566.625321496278)
(18,-7856.366347144707,981.4064225656912)
(19,-4572.780163330841,2916.976510667242)
(20,-1404.9478981540306,3936.1892082905397)
(21,-1185.4491129575763,221.0555141698569)
(22,-5564.861298853648,4996.655223701149)
(23,-6938.897007400403,4740.795697490685)
(24,-5266.970090372837,356.82451960258186)
(25,-829.5141527684173,1978.0465500811115)
(26,-6643.7856720855925,2150.954661012627)
(27,-7376.449043746805,2092.3549346709624)
(28,-7512.662828886299,3505.9760371027514)
(29,76.39091460488271,1486.8985590916127)
(30,-1266.3990195548395,1638.6796339610592)
(31,-3364.5360904111294,7422.038963670842)
(32,-5882.434009350487,5610.340023851953)
(33,-4214.732499535312,4355.171691888012)
(34,-7266.922041001846,7182.41389675159)
(35,-7086.341480130912,3048.9648885941133)
(36,-247.0751270041801,3707.683634037152)
(37,-6260.719149795244,4292.680143113248)
(38,-6476.770892265602,4273.665810656734)
(39,-2960.8985066912137,722.6558282636106)
(40,-721.5438789963955,519.1691125035286)
(41,-6117.8336690569995,4710.661872370169)
(42,-3001.92943462322,4325.927426179871)
(43,-4470.703220671043,3333.290316023864)
(44,-5063.816959393211,233.84293073415756)
(45,-3425.9156899187947,1586.5292133651674)
(46,-1179.7781716987956,3693.8954631322995)
(47,-579.6591525981203,4409.43481609039)
(48,-6139.183094972745,74.83418563194573)
(49,-693.8563422620064,7041.863509473391)
(50,-4057.2804834065028,1800.2458623750135)
(51,156.340066862409,7343.980125167407)
(52,-5903.5610454129055,5371.382126492448)
(53,373.83734337904025,702.3071566876024)
(54,-4281.3382605953375,-356.379739895463)
(55,-4013.2472924555186,-143.99743000324816)
(56,-6747.419343718444,3216.7580329012126)
(57,-7441.053296127124,3223.652118353173)
(58,175.6879840985639,7093.235565583222)
(59,-2110.702097567031,4489.828748053871)
(60,-5254.405063661863,2085.460849219002)
(61,-815.3923970843898,3463.7219649776816)
(62,-8150.254538266105,418.9824835974723)
(63,87.06562756269705,3358.976344078779)
(64,-5632.13422947342,1979.6032790532336)
(65,-3307.9378727489384,7559.920672710985)
(66,-4031.2608705719467,5207.036024911329)
(67,80.17154211073648,3312.9416444478557)
(68,-4646.947179402807,3629.51360060554)
(69,-1512.1398074392928,5619.458007836714)
(70,-5749.778461863287,4765.480971206911)
(71,-1865.8508690956514,2381.0169642399997)
(72,-2960.787311764667,3241.1097218357027)
(73,-3336.848553676624,6068.907901333645)
(74,-5650.703782223165,7403.1358261415735)
(75,-512.9421966111986,6711.058602705598)
(76,-4692.314709473518,3884.2611775482073)
(77,-2607.7434196681716,6746.196199526079)
(78,-4206.504074963625,2280.1631657741964)
(79,-3826.773400472477,-405.9726771796122)
(80,-4159.691010846174,4331.931952219456)
(81,-7292.719263983308,1409.9516698531806)
(82,326.2459147752961,7259.249591063708)
(83,-2625.64580285782,3798.3074992513284)
(84,-2800.444227542961,3756.831791613251)
(85,-5913.902173590846,5698.962380386889)
(86,-4559.32557720691,3909.39123096969)
(87,-7017.511820538086,3754.3855032278225)
(88,-5987.735604882822,493.5942793758586)
(89,-5990.181893268949,2939.77147062961)
(90,-3906.5001628765604,7115.8081356929615)
(91,-3390.8892880256753,-421.20638212934136)
(92,-3428.139588451828,-375.1716824974865)
(93,-5747.2209785504965,6315.538248631172)
(94,-6263.721412814455,63.492303115315735)
(95,-5750.77921620314,-353.9334515091032)
(96,-5749.778461863287,5763.677827694453)
(97,-2521.011376885581,6622.769830950536)
(98,-4256.319402100402,-634.9230311391875)
(99,-4394.757085772813,-781.0331647507846)
(100,-6489.55830882967,3932.6309706391767)
(101,-3022.0557163459016,7734.385512615554)
(102,401.19129533378873,-84.39694932289422)
(103,-7534.790619288338,4550.541178002022)
(104,-4093.1964447126957,2578.721543814987)
(105,-5664.82553790696,5932.249336487614)
(106,-1125.4038525696378,3501.194655257277)
(107,-6083.8080215037335,4615.2566253095865)
(108,115.1979440037394,3268.7972585707903)
(109,-4474.03906847036,325.13396550901234)
(110,-6274.6185156257125,3033.3975988635793)
(111,-639.259633279522,1545.4982854323462)
(112,-6763.431413155282,3305.1579995825887)
(113,13.232196270837449,1560.287210676819)
(114,-7819.449631498661,4903.140290392563)
(115,-6799.792154168012,2916.865315740928)
(116,-2190.984834604198,3790.4126594597474)
(117,-5140.096679071314,533.9580377470702)
(118,-3576.4736205956433,5037.241371924989)
(119,-3069.2023652432254,-73.16626173164696)
(120,-4410.324375502998,2987.5852890871465)
(121,-4431.451411565533,3823.8823323799297)
(122,-5442.324489691178,1986.942144212313)
(123,-5718.977467182791,4599.244555872865)
(124,-1993.057865176932,-1.000754339620471)
(125,-5945.370337831206,5719.533441817388)
(126,-1370.2550810407847,109.86058752518147)
(127,-1352.9086724844528,5009.887419970706)
(128,-5364.821625820128,6752.423115417361)
(129,-1804.4712695879862,3647.749568575062)
(130,-7187.640058304183,3434.255309417844)
(131,-712.5370899381815,7015.3991169324145)
(132,-5105.515056884731,7476.635672654025)
(133,-7680.67836304626,5052.030297169462)
(134,-96.85078110732138,6008.195471386425)
(135,-8079.089785213815,601.008578513749)
(136,-4006.019622223568,4631.935864306055)
(137,-2270.711597008514,5821.610384476371)
(138,-5968.610077499878,7219.441807324998)
(139,-6723.6236294164555,1273.9602745678276)
(140,-185.36194271640852,5704.299736865796)
(141,-6962.0255521424115,-860.9823170080781)
(142,-4374.964388830122,5143.7661116514355)
(143,-3536.665836856817,7733.051173496991)
(144,-5011.110564163537,6731.073689502664)
(145,-2597.291096563684,3771.398327003233)
(146,-1965.4815233692061,11.897857151925564)
(147,-6058.233188375598,3031.8408698914573)
(148,230.84066771401558,1525.7055884907022)
(149,-5378.72099165048,4086.0799694079906)
(150,259.64015371503774,5789.808635455556)
(151,-5992.183401948656,1982.1607623668388)
(152,-3446.0419716414763,2917.9772650068626)
(153,-7428.710659269826,4780.492286303081)
(154,-6761.652294329018,2172.7488666353747)
(155,267.6461884336313,3545.0054563554004)
(156,-6194.446973515092,2697.2553356178105)
(157,-2796.6636000372237,5860.973388508894)
(158,-8025.382635644288,7300.391713921912)
(159,-5517.714649956324,1170.6601877147332)
(160,-746.7851273447741,6666.3582421951)
(161,-5631.02228020702,5981.619883917272)
(162,-6692.600244882517,6403.715825460851)
(163,-5761.231539307861,4977.196111538447)
(164,-4274.332980216714,-345.4826370840892)
(165,-2132.9410828957334,7003.723649634048)
(166,-5190.134396061418,1207.5769033608958)
(167,-6485.7776813239325,2515.118045773357)
(168,-7474.745358900516,839.2993063144386)
(169,-7408.361987693701,7254.357014290988)
(170,-7757.514057357446,246.63034729845822)
(171,-6369.356593127013,4171.700062924065)
(172,-5996.4088091610465,1870.7434458686039)
(173,-912.3543731184909,-429.9907813342288)
(174,-169.3498732795706,4881.679669549689)
(175,365.3865289540263,6994.0496910158545)
(176,-7421.705378891085,3101.4488939698786)
(177,-889.3370233031455,3762.3915379457176)
(178,-2237.3531190151116,4195.050997519866)
(179,-3919.176384513965,5246.065444163978)
