7938
(2768,10494)
(3264,5899)
(15504,2014)
(3505,10883)
(11785,5855)
(15302,5696)
(2941,3290)
(11911,6211)
(461,1143)
(17454,7903)
(1997,8241)
(9909,12878)
(4767,15136)
(10797,11089)
(13402,7137)
(16958,13689)
(960,13136)
(7539,8748)
(7277,17303)
(10044,9945)
(6452,14957)
(17742,8218)
(3244,10220)
(9790,13511)
(10637,117)
(17587,6654)
(16517,11269)
(4668,6277)
(2437,15997)
(10243,6398)
(243,12065)
(9839,16116)
(14253,11394)
(8790,16453)
(8352,12010)
(11772,8967)
(8528,3454)
(11829,16771)
(4524,12435)
(11675,1767)
(8159,14995)
(12745,7252)
(13094,11726)
(8932,17655)
(8943,10314)
(8562,1629)
(1890,15344)
(565,13346)
(10860,2267)
(7486,15784)
(17088,5363)
(15336,154)
(5161,3318)
(3825,15442)
(13832,9347)
(11846,13132)
(2754,17181)
(2598,16426)
(20,7968)
(3581,2032)
(619,6278)
(11823,6345)
(10907,7972)
(15697,10150)
(9964,10611)
(14340,15143)
(10445,2076)
(11422,551)
(12373,4296)
(8188,6798)
(12450,5124)
(10145,16844)
(15964,9070)
(8914,2230)
(3500,12259)
(9589,13517)
(16202,2374)
(4712,7822)
(2015,8606)
(13299,1006)
(14588,3367)
(167,406)
(10361,15048)
(9768,14256)
(13039,11378)
(6483,15431)
(207,17314)
(1102,744)
(16109,15131)
(3104,8749)
(8635,7656)
(1750,15291)
(4805,6034)
(5538,14339)
(16358,16904)
(4520,5795)
(10596,17091)
(3788,13079)
(17444,14025)
(14317,15703)
(4859,5066)
(17679,13771)
(5755,16290)
(5722,15242)
(6349,7002)
(13073,5893)
(17364,6747)
(16204,5858)
(3918,9091)
(2081,7505)
(17701,14125)
(14095,13924)
(625,5671)
(16954,13602)
(12527,196)
(6766,5162)
(48,8078)
(14094,15091)
(7143,4466)
(10149,8572)
(17423,8495)
(12520,844)
(2853,1926)
(16463,15115)
(5793,9599)
(17295,9712)
(8094,9121)
(8420,1458)
(959,7247)
(14528,13095)
(3229,10997)
(14163,560)
(11691,13848)
(12565,14757)
(11832,16485)
(15963,9998)
(8114,3916)
(986,9691)
(14371,14231)
(9101,13538)
(10172,13137)
(7286,14238)
(8971,9740)
(14922,9785)
(17344,5337)
(10158,4327)
(11738,2975)
(7058,9450)
(1840,13523)
(13575,4668)
(7835,11589)
(16179,8178)
(14762,4089)
(7962,5199)
(4462,2414)
(12309,13739)
(6798,8036)
(232,10116)
(596,16752)
(8101,12667)
(3834,1818)
(6514,13889)
(3723,2798)
(12393,15288)
(9183,4780)
(8177,7036)
(3867,10636)
(5497,17467)
(13489,4360)
(4825,11548)
(11999,17721)
(9697,10930)
(14979,4287)
