19260
(6968,4814)
(15591,2645)
(3117,16574)
(3836,1461)
(7103,4604)
(13084,1743)
(2768,10494)
(402,1749)
(7100,3848)
(17285,14327)
(10876,4329)
(11287,10822)
(3264,5899)
(9969,9472)
(836,17232)
(8720,5859)
(15504,2014)
(10409,7346)
(8268,10600)
(11785,5855)
(14913,9012)
(3505,10883)
(16244,10643)
(15302,5696)
(657,830)
(16557,15648)
(2941,3290)
(11911,6211)
(13134,3118)
(461,1143)
(15458,12994)
(17454,7903)
(3528,4323)
(17546,17144)
(1997,8241)
(9909,12878)
(4767,15136)
(11715,16447)
(10797,11089)
(13402,7137)
(8672,17438)
(2558,15406)
(16550,16305)
(16982,9486)
(16958,13689)
(960,13136)
(12748,11969)
(17755,3408)
(4557,14873)
(9732,14980)
(7539,8748)
(14282,5490)
(7277,17303)
(10195,5376)
(9540,15975)
(1612,11409)
(13863,14975)
(10044,9945)
(7078,17261)
(6452,14957)
(17742,8218)
(10053,1804)
(14086,17290)
(13129,6516)
(2120,3609)
(3244,10220)
(9790,13511)
(17733,16505)
(3647,13935)
(1931,539)
(16336,6234)
(1768,10714)
(13876,10839)
(10637,117)
(17587,6654)
(4668,6277)
(6631,12489)
(16517,11269)
(17301,14077)
(9691,12748)
(1916,13032)
(16895,11)
(1057,13876)
(2437,15997)
(10243,6398)
(243,12065)
(9839,16116)
(4063,11149)
(13234,15303)
(14253,11394)
(8790,16453)
(13470,10482)
(8352,12010)
(11772,8967)
(8528,3454)
(11829,16771)
(300,10268)
(14914,7442)
(665,3882)
(7797,6369)
(4524,12435)
(155,15153)
(6539,9976)
(11675,1767)
(8159,14995)
(11231,2829)
(12745,7252)
(13094,11726)
(8932,17655)
(9337,8566)
(3912,3705)
(11141,5546)
(11512,256)
(2618,7955)
(8943,10314)
(8562,1629)
(3394,6695)
(1653,3668)
(1890,15344)
(3925,17198)
(11441,3529)
(565,13346)
(12539,4776)
(15385,11302)
(10860,2267)
(4262,9637)
(14836,17000)
(10482,6400)
(7486,15784)
(17088,5363)
(15336,154)
(6618,10577)
(5161,3318)
(376,17065)
(633,16947)
(16618,3237)
(3825,15442)
(3766,8289)
(4276,13666)
(3201,15987)
(10682,1271)
(805,11448)
(3170,1924)
(10507,16297)
(13832,9347)
(16536,13422)
(14146,3857)
(11846,13132)
(2754,17181)
(542,10083)
(20,7968)
(3581,2032)
(5778,497)
(2598,16426)
(619,6278)
(11823,6345)
(5454,11682)
(12376,4290)
(10907,7972)
(15022,5260)
(15697,10150)
(1981,5284)
(8267,14081)
(14555,12358)
(13582,5318)
(4064,9138)
(6772,10814)
(9964,10611)
(14340,15143)
(10445,2076)
(11422,551)
(14136,3831)
(10985,16254)
(12373,4296)
(8188,6798)
(6268,16132)
(10472,16222)
(8542,16071)
(12450,5124)
(9880,4688)
(10145,16844)
(13584,11235)
(4951,12533)
(15964,9070)
(8914,2230)
(1241,17036)
(12369,9762)
(3500,12259)
(15568,14275)
(9589,13517)
(6182,2389)
(16001,13436)
(16202,2374)
(4712,7822)
(2015,8606)
(13299,1006)
(5030,8573)
(14588,3367)
(167,406)
(10361,15048)
(5620,12511)
(9768,14256)
(16248,2499)
(2341,17555)
(13039,11378)
(6624,3099)
(8037,11651)
(6483,15431)
(5831,1)
(11419,2921)
(8497,10729)
(207,17314)
(8687,4417)
(10277,15321)
(22,4984)
(944,8588)
(14909,4410)
(11035,5275)
