7108
(8923,0.0,-0.0)
(13331,-1647.0192534592934,5389.729289388284)
(4407,3201.079548243666,4393.756331433542)
(4408,-1231.7062024418265,-1893.4272109037265)
(13332,-1157.7615762233036,244.7400335446)
(13334,1402.8351945476606,2927.7624185513705)
(2,-1276.85134265956,4375.297973610461)
(13335,-932.2582649881952,3410.4595951158553)
(3,-1649.3543469188735,-441.8886384861544)
(13337,390.18299759575166,-163.79012694768608)
(8928,-2031.197725016158,2681.354461107403)
(13338,3519.653013080242,1641.5707020536065)
(8929,251.07814436336048,4800.618568025529)
(4414,-1308.7642866064562,-2168.3010695688426)
(4415,3116.904988773749,2742.9564504679292)
(13341,-2478.201330127311,524.9512486886233)
(7,-1350.9071638048626,-1889.5353884706274)
(8932,-2122.7111496446887,2762.1931727770716)
(8933,-1151.4234654044267,1876.747971907258)
(4419,569.8739990533795,2818.569000585936)
(13345,-467.12988683383446,2672.0140872690827)
(8,1434.6369435681263,2992.14428107813)
(4422,782.9234785042936,2392.247651831247)
(13346,2731.058593316935,3988.0060441074893)
(9,-2692.8075385512784,2791.103853704408)
(4424,2214.4469641261967,-1056.1294132703915)
(10,2569.0475851958618,3940.970590136014)
(4425,-1133.2986923613353,227.39362498838454)
(12,-321.5757278561359,2993.1450354177505)
(4427,-1026.8851475625997,-1724.4109224034473)
(13351,-228.7279641078785,3016.273580159992)
(4428,634.8118362138048,-119.86813092324883)
(4429,-2435.391283369274,-974.4011421855539)
(4430,-1114.2843599052867,230.39588800817728)
(14,1493.2366699099075,2312.965669132769)
(8943,-1968.2613965354394,4455.13593094144)
(4433,1431.4122906952398,1822.3736527776346)
(15,2974.909067448578,2860.155903151259)
(13355,-2219.228345972253,2059.7748211640865)
(8944,-409.41971990524326,4443.571658569388)
(4437,-1797.7995739892358,2473.0863635009155)
(13357,627.472971055191,4670.409308925271)
(13360,2263.1503419966903,4037.8213712433353)
(8947,-471.46648897312116,2373.2333193747327)
(4441,-1101.1633585611125,-1558.9528715563938)
(8949,2955.3387603588635,1827.5998143292964)
(20,3387.3310503730318,2193.8759026965126)
(8950,-1639.2356085940264,563.9806679412723)
(13364,-2245.470348660252,1945.5776314996183)
(4443,94.18210286798421,2088.7966970177367)
(8951,-1742.9804751535412,-1687.6054016835988)
(8953,-1741.4237461803714,1454.2072506574914)
(24,-474.69114184577484,-1385.4887859914452)
(8954,-1985.3854152386775,1762.2171974629164)
(13365,-2653.1109497392317,2549.143693326041)
(13366,-2773.535055295215,1915.4438063791022)
(13367,-2821.460068679182,2328.0881791571155)
(8955,2606.7426653284347,3581.588587220758)
(27,-2584.1700952197425,350.04162907693535)
(4448,-169.01628849992994,1796.9100145753473)
(8956,-3005.71006212919,3178.2845882819965)
(28,-2720.383880359237,1763.6627315087244)
(13371,1629.7840398292756,3276.3585135815665)
(13372,-2663.3408829905093,-652.4918295498937)
(32,-1090.1550608234247,3868.0267182579264)
(13373,-2759.1909097580938,1901.655635475181)
(33,577.5464489917504,2612.858386293985)
(35,-2294.0625316038495,1306.6515830000862)
(37,-1468.4402012681821,2550.366837519221)
(38,-1684.4919437385397,2531.3525050627068)
(8964,750.7881447039545,3190.1824454320595)
(8965,-508.49439954571426,4710.661872370169)
(39,1831.3804418358486,-1019.6574773304164)
(4453,1104.6104012869764,2916.7541208136827)
(4454,1491.0127713768743,2212.445455445908)
(8967,-1441.5310290200869,-2172.5264767818153)
(8968,855.5337656030897,20.237476648762822)
(13377,-2636.0981259625405,3251.6732398662716)
(8969,1577.5224243062548,3249.226951479912)
(43,321.5757278560195,1590.9770104298368)
(44,-271.5380108661484,-1508.4703748598695)
(8970,-441.4438587790355,4644.61208594311)
(8971,-587.331602536724,-480.6956678852439)
(46,3612.5007768282667,1951.5821575382724)
(8973,-219.16520041646436,-1322.4412625841796)
(4460,-179.5798065311974,1879.0830653663725)
(13382,-664.9456613346701,973.0668030669913)
(4461,-266.0894594603451,-1563.623058475554)
(4462,-77.6140587979462,-707.7557080928236)
(48,-1346.9041464456823,-1667.4791199620813)
(4463,-2315.7455422995845,3383.2168380869552)
(4466,179.24622175085824,4728.341865707189)
(13386,-1509.6935190531658,2381.5729388734326)
(8976,-2260.0368840507,2121.710395304486)
(50,734.9984651205596,57.93255678098649)
(8977,-1933.3461895690998,1190.1192998765036)
(8979,-1270.4020369141363,4308.136237916537)
(8980,-211.6039454046404,-748.5642461711541)
(13388,-2044.763506066869,5096.841852606274)
(4473,1489.4560424037045,3199.3004294168204)
(56,-1955.1403951913817,1474.4447273071855)
(13390,-2814.232398447115,1975.2666769139469)
