(20467,7)
(29508,10)
(33590,3)
(3950,2)
(28297,5)
(32629,2)
(33877,1)
(17435,3)
(35660,1)
(2718,2)
(6947,1)
(23402,7)
(24995,8)
(9233,5)
(11106,9)
(25453,4)
(28447,1)
(35726,1)
(23042,1)
(36579,5)
(31119,1)
(36859,4)
(38170,3)
(30546,8)
(35785,3)
(8334,4)
(29499,5)
(15081,1)
(30556,10)
(11703,1)
(20929,6)
(29132,2)
(11130,3)
(15671,2)
(27420,4)
(38131,3)
(96,2)
(7157,1)
(31506,2)
(36489,1)
(7613,1)
(12600,3)
(5851,2)
(16118,2)
(17874,3)
(8439,10)
(25882,3)
(1273,2)
(13240,1)
(18000,10)
(24355,3)
(15341,2)
(36600,1)
(16268,2)
(25849,3)
(28318,9)
(31183,4)
(3138,10)
(12045,4)
(13324,3)
(18921,4)
(13197,7)
(28658,3)
(4556,1)
(9579,4)
(122,1)
(25571,5)
(37480,4)
(17039,6)
(21273,6)
(21702,1)
(28728,1)
(32608,3)
(34843,4)
(28632,2)
(36831,1)
(28160,9)
(31651,7)
(16578,1)
(18249,6)
(2156,8)
(7727,6)
(10537,7)
(20804,2)
(1867,3)
(6396,10)
(136,7)
(2949,1)
(13414,2)
(25611,8)
(32106,4)
(11053,2)
(27530,2)
(15000,4)
(29441,6)
(16844,4)
(36625,4)
(16329,3)
(33524,3)
(2956,2)
(36753,2)
(9816,1)
(38351,2)
(18751,4)
(34118,2)
(25810,5)
(27807,6)
(7665,2)
(17412,2)
(25527,3)
(14618,7)
(24475,1)
(823,1)
(4266,1)
(21228,1)
(21797,10)
(34735,4)
(2665,10)
(4336,10)
(2293,1)
(25629,2)
(37974,1)
(818,1)
(22247,9)
(27913,6)
(13616,4)
(13710,2)
(31905,1)
(7785,3)
(10597,4)
(18200,3)
(32987,2)
(24151,1)
(34900,6)
(18888,5)
(34897,2)
(10927,3)
(32354,4)
(7439,1)
(37808,7)
(3388,9)
(29069,5)
(21167,1)
(13890,3)
(28501,1)
(14650,8)
(37483,1)
(24890,4)
(4276,1)
(7131,2)
(558,10)
(3689,3)
(15915,4)
(16834,3)
(13210,1)
(18291,1)
(3991,10)
(15190,2)
(17400,1)
(36363,2)
(12482,2)
(31479,9)
(21910,1)
(27831,2)
(8762,9)
(29615,1)
(3515,3)
(11754,1)
(4160,7)
(21035,8)
(6314,7)
(19511,10)
(27629,3)
(31360,6)
(9945,1)
(15751,3)
(23618,3)
(30286,1)
(23359,2)
(23730,2)
(12141,10)
(33222,2)
(3916,2)
(22955,3)
(26262,1)
(31297,2)
(3599,2)
(34492,4)
(3624,2)
(13077,10)
(31679,2)
(34964,6)
(27208,1)
(31757,4)
(16239,4)
(19256,2)
(11928,9)
(506,3)
(14477,8)
(3399,5)
(4380,2)
(9222,3)
(28725,2)
(4050,6)
(30639,5)
(33284,3)
(34001,1)
(4464,4)
(24131,1)
(31550,1)
(5219,8)
(18120,2)
(14429,7)
(10554,4)
(12115,3)
(21891,3)
(31336,9)
(14771,3)
(20018,6)
(21241,3)
(23576,2)
(32376,1)
(4601,1)
(22807,4)
(25148,4)
(7726,6)
(34599,3)
(4172,1)
(14731,10)
(16136,1)
(3202,7)
(4655,1)
(28025,3)
(18995,9)
(6389,10)
(6567,4)
(30472,2)
(9229,1)
(19684,4)
(19898,2)
(25513,1)
(7507,8)
(16392,4)
(1002,7)
(16755,4)
(219,1)
(25934,4)
(9753,2)
(542,3)
(13795,9)
(18809,4)
(29505,2)
(32076,7)
(20437,3)
(23998,6)
(23194,2)
(25179,9)
(10794,1)
(12351,1)
(8795,2)
(18870,1)
(7249,6)
(15324,2)
(13206,6)
(22349,4)
(33093,1)
(2305,4)
(30816,2)
(2125,6)
(21332,10)
(11291,10)
(20276,6)
(7144,5)
(26433,5)
(27334,1)
(30681,1)
(33180,3)
(13122,9)
(19389,10)
(6421,3)
(13246,2)
(3336,7)
(36053,4)
(3719,8)
(9524,8)
(24181,1)
(33499,6)
(36910,1)
(16021,1)
(17682,2)
(16621,4)
(31040,10)
(33875,2)
(13657,7)
(21320,7)
(11182,5)
(27023,7)
(3893,4)
(7914,4)
(15161,3)
(20559,9)
(12557,8)
(16250,3)
(15627,8)
(17364,3)
(28433,2)
(25943,2)
(29176,1)
(6155,5)
(19848,10)
(36239,3)
(17551,7)
(21656,2)
(30089,3)
(34890,1)
(35962,3)
(18211,7)
(37122,1)
(6519,3)
(6758,10)
(16510,3)
(34417,4)
(17066,1)
(33635,2)
(35303,4)
(4521,2)
(7464,7)
(9515,1)
(32862,4)
(1385,3)
(32550,5)
(9969,5)
(12866,3)
(11985,4)
(31278,6)
(24424,6)
(29259,1)
(31157,4)
(37330,8)
(1731,3)
(18994,9)
(5244,6)
(11447,4)
(7361,6)
(11394,2)
(26522,9)
(31259,5)
(1588,2)
(13223,7)
(25043,9)
(5206,3)
(24317,3)
(24373,2)
(6378,3)
(23829,10)
(17894,4)
(26361,1)
(14171,1)
(17524,2)
(7671,10)
(28626,5)
(14821,7)
(33964,3)
(28296,5)
(34717,1)
(20413,3)
(28602,3)
(3683,2)
(20438,3)
(14077,2)
(22790,1)
(6386,3)
(15401,5)
(3054,3)
(31267,2)
(26843,2)
(3530,3)
(14395,2)
(4744,6)
(5487,4)
(3056,1)
(13044,10)
(16407,9)
(13281,9)
(37866,10)
(12031,4)
(25551,6)
(35870,10)
(8365,6)
(32518,2)
(150,3)
(19305,10)
(1274,8)
(18213,1)
(9565,7)
(16330,2)
(24613,4)
(29656,4)
(24123,4)
(32155,1)
(37152,4)
(6673,1)
(35284,2)
(1692,9)
(16647,2)
(12964,3)
(37263,1)
(32460,1)
(37941,3)
(8617,3)
(11674,4)
(17969,1)
(20318,2)
(2518,1)
(30789,1)
(15187,2)
(16064,4)
(29212,9)
(33415,9)
(6675,1)
(2234,9)
(32123,5)
(7300,6)
(24212,5)
(38161,2)
(9961,2)
(11680,3)
(11378,1)
(13945,2)
(26693,2)
(35880,9)
(37516,9)
(5691,1)
(10042,4)
(25130,6)
(2596,4)
(6417,3)
(17940,1)
(25839,1)
(3086,3)
(4631,8)
(2884,9)
(7774,1)
(13287,3)
(16917,2)
(23280,9)
(13114,2)
(24277,10)
(6750,1)
(33651,2)
(17801,8)
(35594,2)
(25490,4)
(25493,6)
(21242,4)
(24429,1)
(3890,5)
(7387,7)
(409,4)
(4770,1)
(10494,2)
(20030,6)
(27403,6)
(5257,10)
(6082,2)
(7196,4)
(34159,2)
(37040,3)
(2514,2)
(15901,3)
(19780,7)
(35239,1)
(9847,2)
(21798,3)
(19550,7)
