17772
(1,-8.576085,41.042570)
(2,-8.630666,40.987553)
(3,-8.634016,41.030875)
(4,-8.608191,40.973596)
(5,-8.644756,41.025607)
(6,-8.635623,41.042876)
(7,-8.631332,41.043894)
(8,-8.606281,40.999992)
(9,-8.643400,41.001800)
(10,-8.596079,40.991459)
(11,-8.631966,40.996383)
(12,-8.622075,40.999983)
(13,-8.582964,41.002378)
(14,-8.605754,41.006100)
(15,-8.592429,41.001179)
(16,-8.632915,41.004947)
(17,-8.608421,41.028481)
(18,-8.646739,41.033744)
(19,-8.617209,41.016337)
(20,-8.588720,41.007171)
(21,-8.586746,41.040582)
(22,-8.626131,40.997634)
(23,-8.638488,40.999935)
(24,-8.623452,41.039361)
(25,-8.583545,41.024781)
(26,-8.635834,41.023226)
(27,-8.642423,41.023753)
(28,-8.643648,41.011040)
(29,-8.575398,41.029198)
(30,-8.587474,41.027833)
(31,-8.606343,40.975822)
(32,-8.628987,40.992115)
(33,-8.613989,41.003403)
(34,-8.641438,40.977977)
(35,-8.639814,41.015150)
(36,-8.578307,41.009226)
(37,-8.632389,41.003965)
(38,-8.634332,41.004136)
(39,-8.602713,41.036071)
(40,-8.582574,41.037901)
(41,-8.631104,41.000206)
(42,-8.603082,41.003666)
(43,-8.616291,41.012593)
(44,-8.621625,41.040467)
(45,-8.606895,41.028302)
(46,-8.586695,41.009350)
(47,-8.581298,41.002915)
(48,-8.631296,41.041897)
(49,-8.582325,40.979241)
(50,-8.612573,41.026380)
(51,-8.574679,40.976524)
(52,-8.629177,40.994264)
(53,-8.572723,41.036254)
(54,-8.614588,41.045775)
(55,-8.612177,41.043865)
(56,-8.636766,41.013641)
(57,-8.643004,41.013579)
(58,-8.574505,40.978779)
(59,-8.595067,41.002192)
(60,-8.623339,41.023815)
(61,-8.583418,41.011420)
(62,-8.649382,41.038802)
(63,-8.575302,41.012362)
(64,-8.626736,41.024767)
(65,-8.605834,40.974582)
(66,-8.612339,40.995742)
(67,-8.575364,41.012776)
(68,-8.617876,41.009929)
(69,-8.589684,40.992033)
(70,-8.627794,40.999713)
(71,-8.592865,41.021157)
(72,-8.602712,41.013422)
(73,-8.606094,40.987991)
(74,-8.626903,40.975992)
(75,-8.580698,40.982216)
(76,-8.618284,41.007638)
(77,-8.599537,40.981900)
(78,-8.613915,41.022064)
(79,-8.610500,41.046221)
(80,-8.613494,41.003612)
(81,-8.641670,41.029890)
(82,-8.573151,40.977286)
(83,-8.599698,41.008411)
(84,-8.601270,41.008784)
(85,-8.629270,40.991318)
(86,-8.617088,41.007412)
(87,-8.639195,41.008806)
(88,-8.629934,41.038131)
(89,-8.629956,41.016132)
(90,-8.611217,40.978576)
(91,-8.606580,41.046358)
(92,-8.606915,41.045944)
(93,-8.627771,40.985773)
(94,-8.632416,41.041999)
(95,-8.627803,41.045753)
(96,-8.627794,40.990736)
(97,-8.598757,40.983010)
(98,-8.614363,41.048280)
(99,-8.615608,41.049594)
(100,-8.634447,41.007203)
(101,-8.603263,40.973013)
(102,-8.572477,41.043329)
(103,-8.643847,41.001646)
(104,-8.612896,41.019379)
(105,-8.627030,40.989220)
(106,-8.586206,41.011083)
(107,-8.630798,41.001064)
(108,-8.575049,41.013173)
(109,-8.616321,41.039646)
(110,-8.632514,41.015290)
(111,-8.581834,41.028671)
(112,-8.636910,41.012846)
(113,-8.575966,41.028538)
(114,-8.646407,40.998475)
(115,-8.637237,41.016338)
(116,-8.595789,41.008482)
(117,-8.622311,41.037768)
(118,-8.608249,40.997269)
(119,-8.603687,41.043228)
(120,-8.615748,41.015702)
(121,-8.615938,41.008181)
(122,-8.625029,41.024701)
(123,-8.627517,41.001208)
(124,-8.594009,41.042579)
(125,-8.629553,40.991133)
(126,-8.588408,41.041582)
(127,-8.588252,40.997515)
(128,-8.624332,40.981844)
(129,-8.592313,41.009765)
(130,-8.640725,41.011685)
(131,-8.582493,40.979479)
(132,-8.622000,40.975331)
(133,-8.645159,40.997136)
(134,-8.576956,40.988537)
(135,-8.648742,41.037165)
(136,-8.612112,41.000914)
(137,-8.596506,40.990215)
(138,-8.629762,40.977644)
(139,-8.636552,41.031113)
(140,-8.577752,40.991270)
(141,-8.638696,41.050313)
(142,-8.615430,40.996311)
(143,-8.607891,40.973025)
(144,-8.621151,40.982036)
(145,-8.599443,41.008653)
(146,-8.593761,41.042463)
(147,-8.630568,41.015304)
(148,-8.574009,41.028849)
(149,-8.624457,41.005823)
(150,-8.573750,40.990501)
(151,-8.629974,41.024744)
(152,-8.607076,41.016328)
(153,-8.642893,40.999578)
(154,-8.636894,41.023030)
(155,-8.573678,41.010689)
(156,-8.631793,41.018313)
(157,-8.601236,40.989861)
(158,-8.648259,40.976916)
(159,-8.625707,41.032042)
(160,-8.582801,40.982618)
(161,-8.626726,40.988776)
(162,-8.636273,40.984980)
(163,-8.627897,40.997809)
(164,-8.614525,41.045677)
(165,-8.595267,40.979584)
(166,-8.622761,41.031710)
(167,-8.634413,41.019951)
(168,-8.643307,41.035022)
(169,-8.642710,40.977330)
(170,-8.645850,41.040352)
(171,-8.633366,41.005053)
(172,-8.630012,41.025746)
(173,-8.584290,41.046437)
(174,-8.577608,40.998668)
(175,-8.572799,40.979671)
(176,-8.642830,41.014678)
(177,-8.584083,41.008734)
(178,-8.596206,41.004843)
(179,-8.611331,40.995391)
(180,-8.624329,40.987467)
(181,-8.645701,41.031291)
(182,-8.589720,41.026986)
(183,-8.606855,41.007037)
(184,-8.635313,41.005916)
(185,-8.575864,40.977879)
(186,-8.602884,40.975708)
(187,-8.598484,40.977332)
(188,-8.638394,40.998678)
(189,-8.627350,41.025371)
(190,-8.642142,41.027510)
(191,-8.641551,41.029856)
(192,-8.636337,40.990119)
(193,-8.615537,41.019388)
(194,-8.608970,41.015708)
(195,-8.620651,41.008305)
(196,-8.635813,40.998728)
(197,-8.619444,41.001555)
(198,-8.640928,40.979283)
(199,-8.623513,41.031012)
(200,-8.585303,40.974108)
(201,-8.642216,41.029197)
(202,-8.606968,41.038969)
(203,-8.621974,41.042949)
(204,-8.637984,41.029615)
(205,-8.570206,41.038545)
(206,-8.642758,41.029792)
(207,-8.599840,41.015644)
(208,-8.599345,40.978531)
(209,-8.577393,40.983133)
(210,-8.616241,41.036542)
(211,-8.647851,40.974425)
(212,-8.612729,41.042662)
(213,-8.597885,41.004164)
(214,-8.653534,41.047887)
(215,-8.588923,40.982631)
(216,-8.576018,40.978768)
(217,-8.627679,41.045587)
(218,-8.589028,41.024910)
(219,-8.603499,40.995707)
(220,-8.638770,40.980237)
(221,-8.592182,40.993559)
(222,-8.586277,40.975956)
(223,-8.590569,40.975607)
(224,-8.644169,40.986810)
(225,-8.640757,41.005405)
(226,-8.587726,41.012598)
(227,-8.640574,41.037872)
(228,-8.598832,40.992849)
(229,-8.585026,41.012574)
(230,-8.588238,40.980870)
(231,-8.578496,41.038730)
(232,-8.626886,41.024668)
(233,-8.634901,40.988971)
(234,-8.576665,40.979222)
(235,-8.596000,41.045130)
(236,-8.616520,40.983151)
(237,-8.619730,40.982240)
(238,-8.583449,40.975152)
(239,-8.598931,40.989019)
(240,-8.642321,41.005940)
(241,-8.580871,41.024883)
(242,-8.633716,41.007622)
(243,-8.638928,41.008489)
(244,-8.623252,41.020623)
(245,-8.633335,41.046191)
(246,-8.594908,41.032965)
(247,-8.587397,41.043118)
(248,-8.573339,40.994864)
(249,-8.636787,41.026756)
(250,-8.639122,41.000921)
(251,-8.631061,40.988989)
(252,-8.649204,40.977852)
(253,-8.640759,41.027551)
(254,-8.642717,40.975640)
(255,-8.622540,41.027032)
(256,-8.596266,41.005864)
(257,-8.608163,40.983527)
(258,-8.629460,41.017262)
(259,-8.621148,40.979572)
(260,-8.579672,40.982042)
(261,-8.599697,41.008292)
(262,-8.587603,41.025155)
(263,-8.573595,41.012959)
(264,-8.628907,41.008513)
(265,-8.576355,41.044356)
(266,-8.571710,41.049521)
(267,-8.577219,40.997361)
(268,-8.575374,40.993511)
(269,-8.604675,41.004210)
(270,-8.622449,41.018498)
(271,-8.644846,40.996411)
(272,-8.635103,41.019469)
(273,-8.642747,40.984965)
(274,-8.625020,41.046135)
(275,-8.585473,41.006714)
(276,-8.642627,40.978042)
(277,-8.577898,41.020421)
(278,-8.578233,41.026273)
(279,-8.638036,41.010590)
(280,-8.618658,41.044312)
(281,-8.637381,40.995632)
(282,-8.597662,41.027360)
(283,-8.642996,41.034046)
(284,-8.645515,41.003067)
(285,-8.634265,41.022156)
(286,-8.613563,40.992371)
(287,-8.601078,40.977560)
(288,-8.639284,41.025188)
(289,-8.634094,41.012908)
(290,-8.624324,41.036758)
(291,-8.643979,40.996690)
(292,-8.609903,40.995871)
(293,-8.641146,41.005534)
(294,-8.628263,41.042352)
(295,-8.595918,40.984640)
(296,-8.611604,41.028666)
(297,-8.625702,41.019250)
(298,-8.605051,41.042218)
(299,-8.629458,41.018241)
(300,-8.607383,40.993448)
(301,-8.585158,41.003994)
(302,-8.575437,41.030809)
(303,-8.579450,41.000134)
(304,-8.580080,41.028377)
(305,-8.608502,41.018989)
(306,-8.645542,41.027430)
(307,-8.586469,41.008931)
(308,-8.628842,40.995486)
(309,-8.634097,41.003851)
(310,-8.606076,40.989431)
(311,-8.604749,40.999320)
(312,-8.572069,41.030156)
(313,-8.581028,40.983701)
(314,-8.606065,41.018367)
(315,-8.632650,41.040357)
(316,-8.575198,41.013102)
(317,-8.606875,41.000905)
(318,-8.603700,41.032101)
(319,-8.634461,41.016990)
(320,-8.587150,41.043166)
(321,-8.622515,41.032025)
(322,-8.588489,41.041505)
(323,-8.642746,40.997110)
(324,-8.599017,40.986713)
(325,-8.595623,41.016297)
(326,-8.634694,40.996930)
(327,-8.628445,41.040581)
(328,-8.643407,41.032329)
(329,-8.593853,41.043322)
(330,-8.606689,41.015774)
(331,-8.645603,41.001334)
(332,-8.631994,41.044158)
(333,-8.602321,41.043031)
(334,-8.592491,40.985484)
(335,-8.603150,41.025932)
(336,-8.571529,41.036415)
(337,-8.627745,41.020091)
(338,-8.642920,40.976774)
(339,-8.580825,40.996774)
(340,-8.596453,41.004868)
(341,-8.642515,41.014938)
(342,-8.583149,41.005409)
(343,-8.590509,41.008967)
(344,-8.629834,41.025006)
(345,-8.592616,40.990156)
(346,-8.622936,40.999938)
(347,-8.604596,41.008191)
(348,-8.601140,41.037981)
(349,-8.575252,41.013059)
(350,-8.579637,41.006895)
(351,-8.605951,41.004921)
(352,-8.615397,41.031439)
(353,-8.636955,40.984057)
(354,-8.580685,41.044786)
(355,-8.606666,41.009981)
(356,-8.632393,41.003602)
(357,-8.633336,41.027577)
(358,-8.649157,41.038139)
(359,-8.580890,41.044135)
(360,-8.575587,41.036697)
(361,-8.571457,41.023531)
(362,-8.594280,41.006901)
(363,-8.642791,40.984169)
(364,-8.575359,41.012894)
(365,-8.644240,41.006568)
(366,-8.586715,41.009522)
(367,-8.611967,41.001759)
(368,-8.575897,41.005427)
(369,-8.634458,40.983836)
(370,-8.597133,41.024366)
(371,-8.646230,40.999321)
(372,-8.589817,41.006165)
(373,-8.615802,40.981684)
(374,-8.575317,41.043599)
(375,-8.604440,41.004334)
(376,-8.580513,40.975178)
(377,-8.627602,41.003279)
(378,-8.628179,40.998467)
