10365
(1,-8.274650,41.196895)
(2,-8.322983,41.183305)
(3,-8.294725,41.185448)
(4,-8.292321,41.208582)
(5,-8.276336,41.208191)
(6,-8.267952,41.223344)
(7,-8.270935,41.192974)
(8,-8.312944,41.185207)
(9,-8.278360,41.209989)
(10,-8.301915,41.201618)
(11,-8.288182,41.213399)
(12,-8.274597,41.198016)
(13,-8.270457,41.208434)
(14,-8.273075,41.194134)
(15,-8.310290,41.226546)
(16,-8.324693,41.198317)
(17,-8.277059,41.210563)
(18,-8.285783,41.196254)
(19,-8.308813,41.202950)
(20,-8.287676,41.206589)
(21,-8.299436,41.192917)
(22,-8.273513,41.133373)
(23,-8.290705,41.223984)
(24,-8.308683,41.199029)
(25,-8.290305,41.203173)
(26,-8.309135,41.198628)
(27,-8.320049,41.200547)
(28,-8.301108,41.154104)
(29,-8.265986,41.188943)
(30,-8.319712,41.203058)
(31,-8.288583,41.211526)
(32,-8.259906,41.200978)
(33,-8.283497,41.206261)
(34,-8.275970,41.207714)
(35,-8.253932,41.180225)
(36,-8.308353,41.197262)
(37,-8.272965,41.185287)
(38,-8.261879,41.209053)
(39,-8.309101,41.202720)
(40,-8.306113,41.194743)
(41,-8.317890,41.200570)
(42,-8.270608,41.212727)
(43,-8.258125,41.181185)
(44,-8.291572,41.196177)
(45,-8.265363,41.201288)
(46,-8.260948,41.183995)
(47,-8.253731,41.181505)
(48,-8.260655,41.206909)
(49,-8.255382,41.207078)
(50,-8.297988,41.199667)
(51,-8.301012,41.205479)
(52,-8.285943,41.201132)
(53,-8.285188,41.193532)
(54,-8.263540,41.208811)
(55,-8.272065,41.202977)
(56,-8.278685,41.200165)
(57,-8.291463,41.185131)
(58,-8.285259,41.206672)
(59,-8.277011,41.209874)
(60,-8.277157,41.207791)
(61,-8.259919,41.200453)
(62,-8.273003,41.194025)
(63,-8.307310,41.182006)
(64,-8.257019,41.182433)
(65,-8.258050,41.193256)
(66,-8.288620,41.195835)
(67,-8.295271,41.197249)
(68,-8.279939,41.210694)
(69,-8.292118,41.198291)
(70,-8.291255,41.200221)
(71,-8.308761,41.221865)
(72,-8.291948,41.193962)
(73,-8.313349,41.202348)
(74,-8.256676,41.182324)
(75,-8.270689,41.228570)
(76,-8.277397,41.210196)
(77,-8.259176,41.213279)
(78,-8.289321,41.196270)
(79,-8.300589,41.215457)
(80,-8.273329,41.193906)
(81,-8.268586,41.192537)
(82,-8.274774,41.190700)
(83,-8.301208,41.201196)
(84,-8.313791,41.207398)
(85,-8.307770,41.197407)
(86,-8.255212,41.211159)
(87,-8.283655,41.222321)
(88,-8.304979,41.218445)
(89,-8.268714,41.153730)
(90,-8.317777,41.200631)
(91,-8.279303,41.196833)
