3964
(7100,-8.277174,41.210884)
(3216,-8.279985,41.211097)
(8369,-8.267871,41.195997)
(5811,-8.301302,41.193568)
(8371,-8.308538,41.198596)
(1,-8.274650,41.196895)
(9073,-8.286160,41.208936)
(7102,-8.309042,41.200996)
(2561,-8.287740,41.215383)
(8373,-8.264466,41.202697)
(2562,-8.268574,41.191153)
(9074,-8.276175,41.208603)
(1842,-8.276405,41.208300)
(1224,-8.255358,41.209880)
(2563,-8.265754,41.226297)
(5813,-8.304631,41.193623)
(1225,-8.290681,41.200864)
(3864,-8.307102,41.195209)
(5148,-8.292577,41.204240)
(5814,-8.294233,41.202072)
(5150,-8.264838,41.191333)
(5151,-8.285892,41.199997)
(8374,-8.292116,41.197178)
(5,-8.276336,41.208191)
(7769,-8.287656,41.202875)
(6,-8.267952,41.223344)
(9077,-8.279225,41.194624)
(3866,-8.270900,41.188996)
(7771,-8.316196,41.202249)
(7104,-8.264648,41.206395)
(5152,-8.275812,41.209891)
(7,-8.270935,41.192974)
(9735,-8.266691,41.212258)
(1228,-8.284488,41.211627)
(2571,-8.269194,41.195380)
(5155,-8.269159,41.190297)
(610,-8.292545,41.199521)
(6491,-8.287903,41.202399)
(1846,-8.274783,41.211796)
(6492,-8.277626,41.209052)
(7107,-8.266772,41.186394)
(9081,-8.282859,41.213607)
(1229,-8.277817,41.214306)
(611,-8.282346,41.202940)
(3868,-8.270387,41.213061)
(3869,-8.261948,41.198560)
(4523,-8.273399,41.220856)
(7108,-8.306175,41.195297)
(9739,-8.288849,41.206200)
(9,-8.278360,41.209989)
(8379,-8.274282,41.193446)
(2573,-8.281090,41.195881)
(1231,-8.282696,41.206378)
(4525,-8.273160,41.192610)
(7774,-8.274607,41.198060)
(11,-8.288182,41.213399)
(12,-8.274597,41.198016)
(3225,-8.282729,41.211700)
(5818,-8.264001,41.203458)
(1851,-8.274766,41.197920)
(7112,-8.288043,41.212814)
(13,-8.270457,41.208434)
(3872,-8.263818,41.197342)
(9085,-8.274165,41.190187)
(1232,-8.271582,41.200099)
(6496,-8.269291,41.213963)
(7113,-8.255279,41.207046)
(3226,-8.279213,41.211111)
(5160,-8.270717,41.210985)
(8381,-8.281065,41.208154)
(1234,-8.263678,41.215159)
(3874,-8.270228,41.212819)
(618,-8.270802,41.205154)
(2575,-8.270393,41.212543)
(619,-8.267239,41.207169)
(5162,-8.309594,41.202993)
(14,-8.273075,41.194134)
(620,-8.258913,41.194843)
(1235,-8.284455,41.211636)
(621,-8.282189,41.209735)
(4529,-8.285470,41.206310)
(6499,-8.298650,41.194335)
(4530,-8.283066,41.213013)
(623,-8.258607,41.194209)
(4531,-8.264379,41.205802)
(7777,-8.278793,41.225271)
(5824,-8.273090,41.205629)
(3877,-8.286728,41.204901)
(5166,-8.266267,41.226305)
(1237,-8.299600,41.192986)
(1853,-8.304725,41.193768)
(624,-8.292169,41.208388)
(7122,-8.286855,41.214742)
