10916
(9819,6121)
(4727,3580)
(7622,38)
(6984,6833)
(9059,2840)
(3426,9166)
(10250,6373)
(6796,1308)
(2324,3209)
(6698,5052)
(2728,1013)
(1572,8215)
(7885,9445)
(3259,3195)
(1515,1052)
(3117,1948)
(1944,7659)
(1111,8866)
(3075,2675)
(8357,7316)
(2547,4183)
(2277,9368)
(8338,2877)
(5518,1113)
(1280,9295)
(3217,9912)
(3978,186)
(8046,3678)
(2907,5881)
(9673,3317)
(9206,8889)
(3942,8574)
(7491,5766)
(9515,4612)
(6779,6888)
(7880,8088)
(8110,10299)
(807,6176)
(4483,4188)
(7908,197)
(137,10041)
(8241,561)
(7118,9379)
(1424,3441)
(2608,1978)
(2074,6050)
(7105,3759)
(2872,7220)
(516,6162)
(304,4054)
(4721,9991)
(8385,8894)
(8614,3267)
(1178,7334)
(9019,728)
(1259,1429)
(4262,1026)
(9462,7805)
(4337,4278)
(4351,2345)
(594,2913)
(4875,1007)
(9244,2815)
(3801,8790)
(9020,340)
(2930,7158)
(5422,208)
(4454,1999)
(1346,7180)
(10065,6009)
(6618,720)
(10096,9845)
(5742,8831)
(9898,5823)
(5650,4867)
(7003,8414)
(4264,4130)
(6237,8985)
(9342,9135)
(10152,2583)
(5597,5332)
(299,4760)
(6637,7194)
(3824,4171)
(9713,5807)
(8846,9686)
(1167,9971)
(4486,686)
(6539,2922)
(5390,1294)
(802,6590)
(7409,805)
(5193,5749)
(1541,3000)
(7273,6302)
(2341,7011)
(7089,9417)
(6339,3535)
(6290,7205)
(2909,4848)
(6592,882)
(4682,5327)
(6792,3770)
(8528,6441)
(52,4287)
(3272,3575)
(1273,700)
(7079,9277)
(3026,3220)
(9714,4421)
(6785,2956)
(7112,8420)
(2261,803)
(1030,898)
(8236,5815)
(4608,6990)
(4604,5685)
(1105,10232)
(5130,9271)
(6360,9684)
(3945,7331)
(9028,3211)
(21,1237)
(10349,9430)
(2135,354)
(6293,8343)
(7337,4553)
(5980,220)
(8703,5889)
(7582,6987)
(6516,1925)
(1478,4578)
