(9005,1)
(19954,1)
(9004,1)
(19423,4)
(13694,1)
(19955,1)
(17893,3)
(20034,10)
(4836,1)
(20099,2)
(4579,2)
(15570,4)
(17849,3)
(39,8)
(26692,7)
(4034,5)
(6899,1)
(3127,2)
(15524,6)
(766,1)
(5339,3)
(34118,4)
(39799,3)
(23773,1)
(28928,6)
(6504,6)
(6898,1)
(36023,2)
(13749,7)
(31053,7)
(36022,2)
(13636,7)
(31823,3)
(3126,2)
(35893,3)
(13637,7)
(14918,1)
(11112,1)
(34629,7)
(3607,2)
(13150,7)
(71,4)
(255,2)
(34628,7)
(3606,2)
(34975,4)
(21164,4)
(28929,6)
(21981,2)
(24328,4)
(26693,7)
(35892,3)
(767,1)
(12350,5)
(12351,5)
(31052,7)
(10539,2)
(26346,1)
(4363,3)
(10538,2)
(23192,8)
(23193,8)
(20951,10)
(39136,4)
(4362,3)
(13151,7)
(20604,1)
(29831,3)
(254,2)
(34119,4)
(70,4)
(39137,4)
(38,8)
(24329,4)
(11113,1)
(21980,2)
(14919,1)
(23772,1)
(21165,4)
(39798,3)
(15605,3)
(31822,3)
(5338,3)
(20605,1)
(6505,6)
(29830,3)
(15525,6)
(15604,3)
(4035,5)
(13748,7)
(2092,2)
(6439,4)
(20256,4)
(21347,8)
(34177,2)
(38356,6)
(7763,4)
(8700,10)
(5027,5)
(15502,3)
(40333,2)
(22898,8)
(35467,2)
(8701,10)
(24510,9)
(19699,1)
(24612,8)
(25940,3)
(34455,1)
(25326,4)
(29797,2)
(25941,3)
(34432,1)
(15545,1)
(33998,3)
(2192,4)
(36475,3)
(6299,4)
(28608,2)
(3535,1)
(4974,3)
(18375,7)
(25646,5)
(22899,8)
(33452,4)
(20412,3)
(25647,5)
(4103,9)
(5026,5)
(2093,2)
(36738,3)
(454,3)
(31741,2)
(31845,2)
(32746,2)
(5556,1)
(25691,2)
(32711,1)
(34454,1)
(5378,5)
(30437,6)
(30436,6)
(33999,3)
(33878,3)
(38771,2)
(2193,4)
(8400,4)
(24355,1)
(34638,8)
(19890,1)
(20697,8)
(23507,2)
(27288,8)
(31511,3)
(38770,2)
(16882,10)
(27289,8)
(4395,3)
(19698,1)
(4102,9)
(12951,9)
(31740,2)
(34433,1)
(11327,2)
(23506,2)
(24511,9)
(26422,1)
(32369,5)
(35466,2)
(18374,7)
(27263,2)
(20413,3)
(31972,1)
(1775,7)
(6438,4)
(11326,2)
(33453,4)
(8191,1)
(38264,4)
(25690,2)
(31973,1)
(24403,1)
(39038,2)
(14085,9)
(36352,1)
(5358,1)
(30677,3)
(5359,1)
(18912,2)
(9494,6)
(12045,7)
(19813,8)
(30434,8)
(7008,1)
(30435,8)
(34639,8)
(23200,3)
(28581,7)
(5722,3)
(28993,9)
(14621,2)
(19812,8)
(10068,3)
(10211,3)
(911,9)
(4572,9)
(8321,9)
(17942,6)
(6678,2)
(10069,3)
(27082,2)
(37099,3)
(1740,3)
(24755,4)
(34785,2)
(37098,3)
(11906,4)
(17430,2)
(24163,4)
(5723,3)
(14370,10)
(26470,1)
(27083,2)
(1741,3)
(8320,9)
(16020,9)
(34309,4)
(3705,4)
(30676,3)
(14371,10)
(34618,3)
(27946,4)
(33539,7)
(12929,3)
(24162,4)
(21892,2)
(29407,3)
(16082,2)
(27947,4)
(12044,7)
(12613,4)
(11907,4)
(34784,2)
(11631,1)
(27424,1)
(17431,2)
(20706,4)
(8198,1)
(10709,5)
(34019,1)
(3350,7)
(29793,2)
(549,6)
(13010,3)
(29178,7)
(32793,6)
(37833,10)
(31688,2)
(36733,3)
(5971,4)
(7898,7)
(950,4)
(19437,3)
(8525,10)
(13530,4)
(13531,4)
(28250,3)
(3351,7)
(11006,6)
(13011,3)
(31386,10)
(19908,2)
(36169,4)
(1757,1)
(38532,1)
(5394,2)
(12377,4)
(29179,7)
(29792,2)
(32792,7)
(30842,4)
(31689,2)
(15635,2)
(36168,4)
(31387,10)
(37832,10)
(7899,7)
(16790,1)
(951,4)
(20322,10)
(20323,10)
(36732,3)
(20050,7)
(28251,3)
(1756,1)
(2071,1)
(12376,4)
(30843,4)
(31370,1)
(5970,4)
(19909,2)
(19436,3)
(38533,1)
(5395,2)
(8524,10)
(16826,6)
(33767,3)
(5142,5)
(23040,1)
(32677,3)
(3625,5)
(21810,2)
(23834,4)
(4012,3)
(27774,3)
(12116,2)
(26801,7)
(39794,2)
(5143,5)
(18493,4)
(22926,3)
(19463,5)
(34994,6)
(10701,2)
(18110,2)
(35651,2)
(3624,5)
(7135,8)
(39345,10)
(20621,4)
(36446,4)
(25732,1)
(37053,3)
(12476,6)
(23695,4)
(15301,3)
(30634,2)
(12814,4)
(18713,9)
(6711,2)
(19886,10)
(26800,7)
(30997,2)
(39344,10)
(8786,1)
(9596,3)
(11791,7)
(15512,2)
(19643,4)
(6076,7)
(30937,8)
(16787,9)
(22246,4)
(17314,4)
(37501,5)
(8917,1)
(39130,7)
(22927,3)
(30996,2)
(25327,4)
(34680,8)
(699,5)
(5938,5)
(8787,1)
(13092,7)
(23694,4)
(38874,7)
(39181,3)
(6253,10)
(11508,6)
(9317,3)
(32276,3)
(14246,7)
(21793,10)
(8401,4)
(31844,2)
(3463,9)
(5496,4)
(24101,3)
(16786,9)
(21811,2)
(39795,2)
(698,5)
(40311,4)
(12516,1)
(27775,3)
(18690,3)
(21509,4)
(30940,2)
(32676,3)
(38283,1)
(11498,4)
(12477,6)
(12655,2)
(23419,2)
