(3609,3)
(5726,2)
(3844,7)
(4287,9)
(1260,6)
(5035,8)
(2543,1)
(6262,2)
(1293,3)
(3500,1)
(5182,3)
(5229,3)
(1797,6)
(2758,7)
(4566,6)
(3046,2)
(4195,2)
(2243,3)
(5438,4)
(1537,4)
(3974,2)
(4840,3)
(4545,3)
(4812,10)
(5920,2)
(1261,6)
(1392,7)
(915,3)
(3608,3)
(1323,3)
(5374,4)
(4732,1)
(5559,4)
(2923,4)
(4924,5)
(231,3)
(1960,2)
(1292,3)
(5197,7)
(3712,7)
(5357,10)
(5508,4)
(2984,1)
(4077,2)
(1340,2)
(1351,2)
(5386,3)
(5863,6)
(2744,1)
(4081,3)
(718,3)
(3091,4)
(818,3)
(5905,1)
(4335,8)
(6200,1)
(1568,1)
(4063,2)
(357,4)
(992,1)
(1166,7)
(5095,1)
(1532,4)
(4001,4)
(24,9)
(4743,2)
(90,3)
(997,10)
(1961,2)
(2360,3)
(1533,4)
(4966,6)
(2209,1)
(4854,10)
(1353,2)
(3913,4)
(5192,1)
(1103,3)
(2534,4)
(1884,3)
(3295,9)
(6024,5)
(2049,8)
(3687,1)
(4110,2)
(4876,2)
(5626,1)
(866,4)
(4263,1)
(515,7)
(1610,6)
(867,4)
(1020,2)
(1611,6)
(4961,8)
(2380,3)
(3111,4)
(921,2)
(5456,2)
(2274,3)
(3565,4)
(827,5)
(5024,2)
(1055,1)
(4134,1)
(1915,6)
(4582,3)
(4464,5)
(5767,1)
(294,6)
(4111,2)
(5225,4)
(6040,1)
(1327,3)
(3528,3)
(1489,2)
(1744,2)
(5067,1)
(5130,6)
(778,5)
(1201,7)
(2071,7)
(4102,4)
(461,2)
(2024,7)
(2003,1)
(464,1)
(689,3)
(1394,3)
(3695,4)
(4861,2)
(4030,1)
(4301,2)
(1728,2)
(4459,3)
(4846,3)
(5826,1)
(1526,5)
(2961,2)
(2958,1)
(4483,8)
(5115,9)
(771,8)
(868,9)
(2849,4)
(413,4)
(5014,4)
(1871,4)
(4948,8)
(2870,2)
(4589,9)
(3694,4)
(2057,4)
(4896,10)
(4599,6)
(2566,3)
(3857,1)
(3644,1)
(3985,2)
(5236,3)
(487,2)
(3268,1)
(3472,3)
(358,1)
(1367,1)
(2612,10)
(5345,3)
(5344,3)
(5479,2)
(1105,9)
(5478,2)
(4221,1)
(5092,8)
(1021,2)
(3013,3)
(4262,1)
(6022,1)
(6229,1)
(3012,3)
(3402,10)
(4377,3)
(1035,1)
(3832,3)
(2799,2)
(3742,9)
(2986,6)
(5963,8)
(741,7)
(3892,1)
(1017,4)
(4476,2)
(1277,10)
(2824,1)
(1570,4)
(5135,1)
(1276,10)
(1395,3)
(2987,6)
(532,3)
(6197,2)
(4466,4)
(5891,4)
(2627,1)
(3416,7)
(2613,10)
(5856,2)
(2169,9)
(3394,7)
(2936,3)
(4937,3)
(3051,4)
(4766,4)
(731,8)
(4598,6)
(981,8)
(5342,2)
(5462,6)
(4855,10)
(1169,4)
(1928,1)
(139,4)
(1812,2)
(3077,1)
(3076,1)
(4145,9)
(5378,4)
(5719,3)
(906,2)
(3587,10)
(3011,1)
(1104,9)
(1707,10)
(5836,5)
(5831,2)
(1669,4)
(5830,2)
(1567,2)
(5224,4)
(317,2)
(1668,4)
(2600,2)
(3693,1)
(588,9)
(4303,6)
(456,9)
(5919,9)
(234,2)
(2652,2)
(4663,4)
(948,2)
(2653,2)
(1399,3)
(5517,3)
(5658,7)
(969,6)
(2338,3)
(3119,2)
(5516,3)
(1098,1)
(5947,5)
(3535,10)
(5172,4)
(1352,2)
(1693,2)
(1710,6)
(4783,3)
(4870,2)
(3961,1)
(4502,8)
(753,3)
(3534,10)
(4978,6)
(5315,6)
(599,10)
(968,6)
(1980,2)
(2125,3)
(5348,6)
(6139,2)
(1013,3)
(3220,5)
(1702,1)
(4059,3)
(3221,5)
(4376,3)
(4523,3)
(4614,1)
(3304,3)
(4141,9)
(526,3)
(45,3)
(2440,2)
(3809,3)
(764,2)
(1335,4)
(3895,2)
(5666,1)
(1625,10)
(6152,5)
(5540,2)
(3778,6)
(2270,2)
(2687,10)
(4465,5)
(2532,4)
(2977,1)
(1266,9)
(3327,9)
(4764,10)
(6117,3)
(545,1)
(1334,4)
(886,2)
(2879,7)
(834,1)
(4893,10)
(4493,2)
(6158,3)
(2276,2)
(204,4)
(1864,2)
(2061,1)
(2255,4)
(947,2)
(6042,4)
(1380,5)
(6043,4)
(2066,7)
(2726,4)
(3875,2)
(5744,2)
(54,3)
(5081,1)
(303,6)
(3032,8)
(4858,4)
(2738,7)
(5139,4)
(2279,3)
(4178,9)
(1274,4)
(5179,5)
(4755,3)
(398,7)
(2475,2)
(1775,4)
(3400,8)
(2505,1)
(3606,6)
(2390,2)
(3033,8)
(1507,5)
(1778,10)
(3760,3)
(4005,3)
(3066,4)
(1031,4)
(1178,9)
(3280,4)
(3497,5)
(816,8)
(4243,1)
(399,7)
(3282,9)
(3368,9)
(5813,4)
(1767,8)
(3302,4)
(2545,1)
(3480,7)
(4451,3)
(5408,8)
(235,2)
(891,7)
(4044,9)
(954,7)
(1685,5)
(227,4)
(5226,2)
(2168,9)
(4872,4)
(5103,4)
(2637,3)
(3599,10)
(5758,4)
(2272,4)
(2697,4)
(302,6)
(4473,3)
(197,3)
(3594,8)
(2474,2)
(2951,3)
(3869,7)
(4330,3)
(2397,1)
(5492,3)
(799,4)
(5328,4)
(1086,3)
(5575,1)
(3454,1)
(6019,3)
(3172,4)
(5359,7)
(2427,6)
(4087,2)
(2052,3)
(3232,3)
(4899,4)
(2789,7)
(3382,6)
(2934,1)
(3352,1)
(3427,3)
(3508,7)
(3434,1)
(3751,4)
(3625,9)
(4408,1)
(4264,4)
(1784,3)
(4021,1)
(1993,1)
(5142,2)
(2915,3)
(5974,2)
(3415,6)
(4664,3)
(3898,2)
(5939,4)
(1226,2)
(1753,1)
(3414,6)
(5089,5)
(1233,3)
(3188,7)
(4863,1)
(6142,1)
(852,9)
(5245,1)
(2828,8)
(4418,1)
(5241,8)
(2223,5)
(6106,9)
(4317,4)
(4450,3)
(2611,6)
(3180,8)
(3982,7)
(4125,7)
(865,3)
(986,1)
(132,3)
(593,1)
(1437,4)
(2860,2)
(937,1)
(2852,6)
(4018,8)
(4163,2)
(5833,6)
(6078,4)
(4144,9)
(5827,1)
(952,2)
(381,4)
(3782,4)
(133,3)
(2026,2)
(3,3)
(5938,4)
(2907,1)
(6068,6)
(2286,4)
(5451,9)
(3646,4)
(3863,4)
(3173,4)
(6038,3)
(4575,6)
(5358,7)
(3233,3)
(4908,10)
(2395,4)
(5908,4)
(377,6)
(1354,3)
(2625,3)
(2820,1)
(4153,4)
(533,3)
(1480,4)
(581,8)
(1918,1)
(1857,8)
(2662,4)
(488,10)
(2405,4)
(4666,7)
(279,9)
(914,3)
(1332,2)
(1597,4)
(958,10)
(2445,9)
(2189,4)
(4152,4)
(36,8)
(207,9)
(4042,2)
(3148,4)
(3717,3)
(136,6)
(1511,2)
(5303,7)
(5696,10)
(447,1)
(5526,3)
(6207,3)
(5886,3)
(5933,2)
(3141,3)
(5708,10)
(1382,8)
(2177,10)
(489,10)
(322,3)
(4127,2)
(782,3)
(837,1)
(1018,1)
(2599,7)
(3614,3)
(4714,1)
(6135,3)
(3768,5)
(3435,1)
(4862,1)
(568,10)
(1729,2)
(1229,1)
(5818,3)
(939,4)
(2473,3)
(2287,4)
(4640,3)
(3647,4)
(3286,8)
(3346,3)
(3673,2)
(80,8)
(5165,7)
(1287,4)
(1523,4)
(3018,3)
(2444,9)
(5837,5)
(2713,1)
(3592,2)
(342,4)
(5141,2)
(1343,3)
(4400,8)
(148,2)
(343,4)
(4540,8)
(5049,5)
(233,4)
(700,1)
(1320,3)
(1369,3)
(5512,3)
(6053,4)
(144,2)
(2861,2)
(122,2)
(1619,5)
(6225,4)
(1093,2)
(1242,3)
(878,4)
(1361,6)
(27,1)
(2220,8)
(123,2)
(5200,2)
(1155,1)
(4118,1)
(2278,3)
(4123,10)
(1639,4)
(2944,1)
(3178,3)
(6137,1)
(3438,4)
(4935,3)
(4315,1)
(4512,10)
(212,1)
(4179,9)
(1310,4)
(4585,1)
(596,2)
(2205,2)
(2909,9)
(4202,3)
(3388,1)
(5405,4)
(52,10)
(2047,5)
(2779,1)
(3464,8)
(4676,6)
(681,4)
(1760,8)
(1750,4)
(2945,1)
(497,3)
(5966,4)
(143,7)
(3272,5)
(53,10)
