(263,1)
(3038,2)
(2315,3)
(4520,8)
(1620,4)
(4521,8)
(2314,3)
(6038,2)
(9649,6)
(2256,2)
(13633,4)
(656,2)
(3693,2)
(5196,2)
(15233,4)
(7925,1)
(9648,6)
(1621,4)
(12263,4)
(15048,7)
(657,9)
(3692,2)
(11104,8)
(16021,2)
(14688,4)
(6039,2)
(12262,4)
(2476,10)
(5197,2)
(13945,1)
(15232,2)
(2477,2)
(4296,4)
(13944,10)
(16427,10)
(6392,2)
(6544,4)
(8783,1)
(12509,3)
(3871,2)
(10984,2)
(3414,3)
(7237,3)
(2000,7)
(11191,2)
(11399,3)
(12144,4)
(2561,1)
(2770,2)
(4108,3)
(7747,3)
(3752,2)
(14453,2)
(3712,8)
(5823,1)
(11076,4)
(17315,4)
(1160,1)
(2027,7)
(3659,3)
(12478,1)
(2859,3)
(8922,5)
(8356,8)
(11398,8)
(12145,3)
(15613,1)
(11950,1)
(6536,10)
(2771,8)
(3862,10)
(7746,2)
(9047,3)
(2560,3)
(4109,1)
(12901,4)
(14182,2)
(15127,2)
(1709,4)
(9194,3)
(6357,9)
(7070,8)
(12040,9)
(5815,5)
(7244,1)
(2858,3)
(13149,5)
(3415,3)
(5468,10)
(3713,8)
(6138,1)
(4743,10)
(14744,3)
(9195,3)
(9582,1)
(3863,1)
(9046,10)
(9758,4)
(12071,3)
(13181,10)
(14706,1)
(4761,2)
(12070,3)
(3109,9)
(17314,4)
(2026,2)
(6393,3)
(8782,2)
(12479,7)
(761,2)
(1708,4)
(3286,3)
(8347,8)
(15126,2)
(6179,10)
(14452,2)
(796,1)
(8923,5)
(3498,3)
(6537,10)
(14742,6)
(4742,10)
(7071,8)
(9583,1)
(15628,1)
(14745,3)
(1022,4)
(11951,1)
(9612,8)
(16625,2)
(7245,1)
(13180,10)
(797,1)
(3870,2)
(6139,1)
(1023,4)
(16624,2)
(6178,10)
(9759,4)
(15629,1)
(4760,2)
(9613,8)
(5814,5)
(11077,4)
(6356,9)
(8679,3)
(1161,5)
(3658,1)
(12900,2)
(14183,4)
(3287,3)
(8346,8)
(760,2)
(3499,3)
(13148,5)
(14743,6)
(7236,3)
(14707,1)
(7101,6)
(8357,1)
(15612,8)
(5469,10)
(10105,1)
(13530,4)
(7379,10)
(12035,3)
(16012,4)
(3369,2)
(7630,5)
(3166,1)
(4517,4)
(102,1)
(11691,2)
(8695,2)
(10407,3)
(14686,4)
(3167,1)
(14022,4)
(10821,2)
(12210,1)
(3649,9)
(16690,9)
(9801,5)
(14670,1)
(9419,8)
(11480,4)
(13947,4)
(10606,10)
(12211,1)
(5217,9)
(9800,5)
(5216,9)
(14105,4)
(9970,4)
(16691,9)
(4208,1)
(14671,1)
(384,4)
(4587,2)
(14104,4)
(10308,5)
(106,3)
(3004,7)
(10033,4)
(8681,4)
(10820,2)
(52,3)
(10309,5)
(4209,1)
(14620,9)
(4586,2)
(9971,4)
(3648,9)
(14621,9)
(5057,2)
(8680,4)
(53,3)
(1344,2)
(4381,1)
(15999,1)
(7657,7)
(12538,1)
(13614,8)
(15011,3)
(12864,2)
(15941,10)
(4998,6)
(8931,3)
(15010,3)
(4838,3)
(6585,5)
(514,4)
(7097,3)
(3737,4)
(7096,3)
(5802,2)
(14627,9)
(2661,4)
(9468,5)
(3324,1)
(4367,4)
(4366,4)
(13597,2)
(2292,8)
(11311,2)
(8249,3)
(14168,1)
(8898,1)
(9975,2)
(401,1)
(9572,4)
(10565,4)
(3164,3)
(14829,3)
(6153,7)
(9844,4)
(9550,3)
(13981,9)
(10955,7)
(17234,2)
(14626,9)
(65,1)
(3212,3)
(3801,6)
(14876,10)
(7744,3)
(13047,4)
(17303,4)
(9845,4)
(12444,10)
(4461,2)
(8248,3)
(11310,2)
(365,4)
(11166,4)
(2293,8)
(9456,6)
(7937,10)
(16438,6)
(7031,4)
(17302,4)
(364,4)
(4649,2)
(2556,1)
(8393,2)
(8600,3)
(16439,6)
(7994,4)
(16293,10)
(10923,1)
(11588,3)
(5332,9)
(14877,10)
(7672,9)
(17095,6)
(337,4)
(336,4)
(9573,4)
(13403,1)
(675,1)
(8434,1)
(8363,3)
(14652,2)
(64,1)
(12065,1)
(1207,1)
(4910,7)
(7997,2)
(12862,2)
(3430,4)
(4271,1)
(5299,3)
(11722,3)
(14413,7)
(8664,6)
(9273,3)
(190,1)
(9457,6)
(9974,2)
(3298,3)
(14241,3)
(9272,3)
(17235,2)
(4648,2)
(11647,4)
(1004,1)
(9469,5)
(9684,1)
(12133,1)
(6900,7)
(12575,1)
(2971,10)
(15768,4)
(5165,4)
(13328,3)
(5950,3)
(12863,2)
(13666,9)
(17169,4)
(5803,2)
(12990,5)
(1104,8)
(8435,1)
(7043,1)
(12574,1)
(13366,1)
(7480,3)
(7995,4)
(10564,4)
(9301,3)
(17182,3)
(5157,1)
(8998,2)
(11650,3)
(13667,9)
(3213,3)
(5906,4)
(13402,1)
(7659,2)
(8362,3)
(1936,4)
(674,1)
(9551,3)
(4270,1)
(17295,1)
(11323,5)
(14136,3)
