(117351,1)
(7621,3)
(74266,8)
(7386,1)
(48000,2)
(74069,1)
(94643,4)
(1760,5)
(84727,6)
(92514,4)
(171419,5)
(18932,3)
(22844,3)
(26589,2)
(56797,7)
(22114,7)
(30541,7)
(59448,1)
(151863,2)
(129140,1)
(135895,4)
(153761,10)
(160448,4)
(54836,4)
(120928,4)
(122657,1)
(142215,3)
(114359,9)
(124313,4)
(142214,3)
(167508,1)
(5912,9)
(59542,10)
(66141,4)
(84445,3)
(64958,2)
(81766,6)
(153925,8)
(177451,6)
(84379,8)
(139530,3)
(3020,2)
(59449,1)
(120929,4)
(122656,4)
(92092,7)
(136813,8)
(171471,10)
(178538,3)
(85070,3)
(121283,3)
(4304,2)
(90038,3)
(142495,3)
(150275,1)
(2053,2)
(4156,2)
(131399,4)
(147584,1)
(31574,4)
(86980,3)
(141749,1)
(149355,2)
(5596,8)
(15741,3)
(142249,4)
(53581,3)
(118956,9)
(1831,5)
(9968,4)
(99416,1)
(107867,3)
(7952,7)
(172041,2)
(144479,6)
(152388,5)
(162453,6)
(165742,3)
(48795,8)
(73462,4)
(138274,2)
(138587,8)
(6624,1)
(54595,6)
(80985,4)
(146204,2)
(54594,6)
(129141,1)
(53272,2)
(58959,2)
(90715,1)
(138230,3)
(21378,4)
(27587,2)
(33795,10)
(136922,4)
(73139,1)
(82934,6)
(101282,2)
(158887,1)
(117736,7)
(121027,8)
(53580,3)
(107865,5)
(161700,4)
(180711,4)
(1291,4)
(66230,2)
(105957,2)
(135932,1)
(68011,4)
(75513,5)
(144478,6)
(154928,2)
(24328,5)
(51765,3)
(130885,6)
(159980,1)
(33138,6)
(57868,1)
(79001,1)
(137651,2)
(9969,4)
(92093,2)
(136812,7)
(155200,4)
(35016,2)
(66231,2)
(63240,3)
(86981,3)
(141791,9)
(171470,10)
(112951,9)
(153760,10)
(28936,2)
(37649,5)
(65540,7)
(81743,1)
(5708,4)
(36951,7)
(91598,1)
(178207,9)
(4305,8)
(59867,2)
(135644,7)
(142494,2)
(5913,1)
(42788,4)
(66140,9)
(71209,1)
(101283,1)
(158886,2)
(89111,3)
(142248,4)
(30574,10)
(38167,3)
(60553,1)
(69266,3)
(45318,1)
(88801,9)
(114858,4)
(125557,1)
(24329,5)
(150274,1)
(68010,4)
(116177,6)
(5709,4)
(58327,9)
(111060,4)
(137565,2)
(145542,2)
(159040,4)
(18933,10)
(26588,3)
(82935,6)
(179506,8)
(100746,7)
(24714,3)
(130033,6)
(23075,3)
(66508,4)
(91912,2)
(161441,3)
(58902,1)
(91913,2)
(30880,1)
(40789,4)
(111199,4)
(147924,9)
(75435,4)
(89866,3)
(97745,2)
(128550,3)
(54744,1)
(134754,4)
(160363,3)
(180881,8)
(31130,3)
(96176,10)
(181311,1)
(140759,10)
(172042,2)
(23381,2)
(101062,2)
(31131,3)
(80228,8)
(50600,5)
(90554,8)
(127917,1)
(132861,6)
(39267,4)
(40788,7)
(45483,4)
(147925,4)
(180732,1)
(31226,2)
(55849,1)
(129363,4)
(159074,1)
(4490,6)
(11144,4)
(180733,1)
(148344,4)
(171435,2)
(11145,4)
(25899,4)
(76020,7)
(160464,2)
(47598,3)
(47933,6)
(59585,8)
(172594,6)
(16486,4)
(117699,9)
(4491,6)
(112262,4)
(1514,3)
(101063,2)
(74434,1)
(87259,2)
(18998,4)
(30881,2)
(101397,2)
(111198,1)
(5506,10)
(64602,4)
(129635,4)
(59225,8)
(86538,2)
(112969,4)
(129634,4)
(129362,4)
(172595,6)
(31028,2)
(37768,10)
(171117,8)
(182069,3)
(37769,1)
(59224,7)
(86539,8)
(171116,10)
(127916,1)
(133621,4)
(23380,2)
(25898,1)
(31129,2)
(160465,4)
(89867,3)
(113350,6)
(42117,4)
(172043,2)
(180186,4)
(87258,2)
(108134,6)
(182779,1)
(39266,4)
(102861,4)
(76021,7)
(133620,4)
(102197,3)
(112968,4)
(126525,2)
(87742,2)
(108135,6)
(19928,1)
(118476,4)
(141911,1)
(170679,4)
(72900,2)
(150147,2)
(102091,4)
(125036,6)
(24310,4)
(69287,2)
(155816,6)
(60526,10)
(113529,10)
(69286,2)
(118477,4)
(178609,10)
(6407,5)
(60527,10)
(181310,1)
(54745,1)
(113528,10)
(91176,2)
(112592,2)
(131901,2)
(170439,2)
(5683,7)
(64819,2)
(100646,1)
(115364,8)
(52463,2)
(170658,1)
(178295,1)
(180190,6)
(8222,1)
(42097,4)
(79720,6)
(169053,4)
(89294,2)
(141256,1)
(144001,9)
(148847,1)
(52315,1)
(63336,3)
(152868,3)
(171539,3)
(4966,2)
(15015,10)
(40806,2)
(160769,3)
(5835,10)
(161092,3)
(70144,1)
(71616,5)
(138499,4)
(148991,3)
(39001,3)
(99994,2)
(109366,2)
(161513,4)
(4964,3)
(56222,1)
(69097,4)
(72539,8)
(159,4)
(53768,1)
(103764,7)
(153103,10)
(71980,1)
(105457,4)
(119382,3)
(175253,2)
(86896,10)
(87213,1)
(119056,3)
(160789,2)
(106294,4)
(115119,7)
(134169,1)
(136234,7)
(19342,4)
(55237,2)
(74002,3)
(110067,1)
(16169,4)
(39481,2)
(155292,10)
(160824,7)
(42620,3)
(71253,4)
(96256,10)
(154147,4)
(6807,2)
(91132,9)
(109563,1)
(165802,3)
(5682,7)
(73235,1)
(143192,2)
(167949,3)
(170635,1)
(170673,9)
(179390,3)
(182266,1)
(16136,4)
(22146,3)
(62297,4)
(113581,2)
(17194,10)
(54759,4)
(78636,3)
(100599,3)
(19226,9)
(76917,4)
(78311,1)
(88912,7)
(17629,4)
(103118,2)
(109786,10)
(128451,3)
(16137,3)
(38233,4)
(113580,4)
(170438,2)
(52314,1)
(109787,4)
(128450,10)
(164057,1)
(7459,1)
(93916,7)
(131293,8)
(169008,4)
(158,4)
(53769,4)
(146510,3)
(179391,3)
(6806,4)
(8772,3)
(40807,2)
(165803,2)
(136133,7)
(170634,1)
(17959,2)
(36273,1)
(57466,8)
(108808,3)
(21321,2)
(62296,4)
(91177,2)
(131900,2)
(7215,2)
(24654,9)
(115458,3)
(152551,1)
(29571,5)
(55236,2)
(140405,2)
(167366,4)
(27795,1)
(77256,8)
(132936,2)
(173883,3)
(14507,3)
(27522,1)
(87257,7)
(167948,3)
(20772,2)
(34137,1)
(85667,5)
(108414,2)
(103765,7)
(159104,7)
(170672,3)
(182267,9)
(127795,4)
(158792,9)
(162957,4)
(181224,1)
(92868,5)
(160825,7)
(127794,3)
(148990,3)
