(1451,1)
(2892,3)
(1259,3)
(4884,1)
(1836,4)
(2893,3)
(1418,4)
(1535,2)
(2747,7)
(3892,6)
(2712,1)
(3733,1)
(4819,8)
(669,9)
(3136,8)
(3507,8)
(4662,6)
(352,7)
(1855,4)
(4761,1)
(3122,4)
(4081,1)
(3692,3)
(1011,5)
(2364,4)
(3052,10)
(3491,10)
(533,2)
(3650,3)
(977,3)
(1129,4)
(1904,4)
(3919,3)
(4818,8)
(2148,1)
(3137,8)
(6,2)
(3053,10)
(686,10)
(2407,4)
(2975,8)
(170,4)
(976,3)
(4597,6)
(4107,3)
(678,2)
(733,5)
(2923,6)
(3246,3)
(1132,3)
(4989,8)
(700,4)
(4043,7)
(171,4)
(1002,1)
(679,2)
(1200,2)
(3732,1)
(4171,2)
(447,1)
(2088,4)
(706,4)
(3603,3)
(3247,3)
(3812,2)
(2512,2)
(4663,6)
(1128,4)
(1854,4)
(4535,2)
(1531,7)
(3490,10)
(3584,3)
(4011,5)
(1046,6)
(2567,9)
(127,6)
(1888,2)
(545,2)
(4470,4)
(1870,10)
(3961,4)
(2047,1)
(4342,7)
(1108,2)
(4675,9)
(484,9)
(2167,5)
(393,2)
(3068,3)
(581,5)
(836,3)
(3365,4)
(4490,4)
(2973,4)
(3430,1)
(613,1)
(1984,2)
(544,2)
(4539,10)
(580,5)
(1047,6)
(3025,7)
(3478,8)
(4562,4)
(4665,1)
(2142,2)
(4503,4)
(612,1)
(4681,2)
(2122,7)
(4195,2)
(3024,7)
(4569,3)
(1484,2)
(3991,3)
(953,7)
(1140,4)
(455,3)
(3244,8)
(3453,4)
(4674,9)
(1736,2)
(4935,4)
(1717,1)
(2876,1)
(1770,9)
(2531,4)
(1720,9)
(3099,3)
(1207,2)
(3834,2)
(2080,1)
(2251,2)
(1051,1)
(3630,10)
(1545,1)
(4012,2)
(3215,2)
(4040,6)
(1561,1)
(3772,3)
(454,3)
(2471,2)
(3252,2)
(671,10)
(1988,4)
(1362,5)
(3863,10)
(912,3)
(2748,9)
(3621,3)
(4355,10)
(4614,7)
(3598,5)
(3903,8)
(1206,2)
(2539,3)
(2693,5)
(4610,10)
(3051,9)
(4078,1)
(827,2)
(1416,2)
(354,1)
(2509,4)
(725,2)
(3716,10)
(210,4)
(4575,9)
(101,1)
(3452,4)
(45,3)
(2908,4)
(115,1)
(2880,6)
(1716,1)
(2831,4)
(1917,4)
(3810,4)
(1485,2)
(3766,1)
(4077,4)
(392,2)
(1871,10)
(2195,1)
(3406,1)
(1234,3)
(2727,3)
(1413,4)
(4800,1)
(1737,2)
(3738,4)
(1705,5)
(3618,8)
(2879,1)
(4220,4)
(2933,3)
(4198,3)
(1228,1)
(3393,4)
(3773,3)
(3978,3)
(1771,9)
(3936,1)
(2768,3)
(4223,1)
(656,10)
(4129,2)
(3037,3)
(4934,4)
(657,10)
(994,3)
(4306,5)
(3407,1)
(4886,4)
(1363,5)
(4574,9)
(2143,2)
(2174,2)
(1032,4)
(2749,9)
(2081,1)
(4032,2)
(38,4)
(3599,5)
(1572,2)
(3505,5)
(1061,9)
(2530,4)
(958,3)
(4611,10)
(3631,10)
(4154,4)
(4041,6)
(4824,2)
(816,4)
(1799,4)
(355,1)
(3664,4)
(2076,4)
(3301,3)
(2250,2)
